Facilities,SKU_Code,SKU_Name,Inventory Units,inventory_in_transfer_qty,snapshot_date
WH-GGN,BGT_SKU_052,Exfoliating Scrub (Var 52),143,28,2025-05-31
WH-GGN,BGT_SKU_053,Charcoal Face Mask (Var 53),494,0,2025-05-31
WH-GGN,BGT_SKU_054,Conditioner Argan Oil (Var 54),99,0,2025-05-31
WH-GGN,BGT_SKU_055,Hydrating Face Wash (Var 55),387,1,2025-05-31
WH-GGN,BGT_SKU_056,Styling Gel Strong Hold (Var 56),136,15,2025-05-31
WH-GGN,BGT_SKU_057,Deodorant Fresh (Var 57),170,0,2025-05-31
WH-GGN,BGT_SKU_058,Vitamin C Serum (Var 58),455,32,2025-05-31
WH-GGN,BGT_SKU_059,Eye Cream Dark Circles (Var 59),230,34,2025-05-31
WH-GGN,BGT_SKU_060,Conditioner Argan Oil (Var 60),434,0,2025-05-31
WH-GGN,BGT_SKU_061,Vitamin C Serum (Var 61),477,28,2025-05-31
WH-GGN,BGT_SKU_062,Acne Spot Treatment (Var 62),248,44,2025-05-31
WH-GGN,BGT_SKU_063,Eye Cream Dark Circles (Var 63),373,39,2025-05-31
WH-GGN,BGT_SKU_064,Charcoal Face Mask (Var 64),169,0,2025-05-31
WH-GGN,BGT_SKU_065,Anti-Aging Cream (Var 65),168,26,2025-05-31
WH-GGN,BGT_SKU_066,Vitamin C Serum (Var 66),157,7,2025-05-31
WH-GGN,BGT_SKU_067,Shaving Foam Sensitive (Var 67),54,8,2025-05-31
WH-GGN,BGT_SKU_068,Beard Oil Premium (Var 68),454,0,2025-05-31
WH-GGN,BGT_SKU_069,Lip Balm Tinted (Var 69),414,0,2025-05-31
WH-GGN,BGT_SKU_070,After Shave Balm (Var 70),25,3,2025-05-31
WH-GGN,BGT_SKU_071,Acne Spot Treatment (Var 71),379,0,2025-05-31
WH-GGN,BGT_SKU_072,Conditioner Argan Oil (Var 72),8,0,2025-05-31
WH-GGN,BGT_SKU_073,Acne Spot Treatment (Var 73),96,0,2025-05-31
WH-GGN,BGT_SKU_074,Night Repair Oil (Var 74),80,11,2025-05-31
WH-GGN,BGT_SKU_075,Eye Cream Dark Circles (Var 75),467,0,2025-05-31
WH-GGN,BGT_SKU_076,Styling Gel Strong Hold (Var 76),443,20,2025-05-31
WH-GGN,BGT_SKU_077,Beard Oil Premium (Var 77),318,0,2025-05-31
WH-GGN,BGT_SKU_078,Vitamin C Serum (Var 78),0,0,2025-05-31
WH-GGN,BGT_SKU_079,Conditioner Argan Oil (Var 79),309,10,2025-05-31
WH-GGN,BGT_SKU_080,Acne Spot Treatment (Var 80),161,15,2025-05-31
WH-GGN,BGT_SKU_081,Deodorant Fresh (Var 81),437,0,2025-05-31
WH-GGN,BGT_SKU_082,Conditioner Argan Oil (Var 82),474,0,2025-05-31
WH-GGN,BGT_SKU_083,Conditioner Argan Oil (Var 83),95,17,2025-05-31
WH-GGN,BGT_SKU_084,Night Repair Oil (Var 84),474,0,2025-05-31
WH-GGN,BGT_SKU_085,Shaving Foam Sensitive (Var 85),299,27,2025-05-31
WH-GGN,BGT_SKU_086,Sunscreen SPF 50 (Var 86),60,3,2025-05-31
WH-GGN,BGT_SKU_087,After Shave Balm (Var 87),215,0,2025-05-31
WH-GGN,BGT_SKU_088,Body Lotion Cocoa (Var 88),412,0,2025-05-31
WH-GGN,BGT_SKU_089,Fragrance Eau De Parfum (Var 89),313,0,2025-05-31
WH-GGN,BGT_SKU_090,Conditioner Argan Oil (Var 90),389,0,2025-05-31
WH-GGN,BGT_SKU_091,Lip Balm Tinted (Var 91),269,37,2025-05-31
WH-GGN,BGT_SKU_092,Deodorant Fresh (Var 92),295,43,2025-05-31
WH-GGN,BGT_SKU_093,Acne Spot Treatment (Var 93),182,10,2025-05-31
WH-GGN,BGT_SKU_094,Body Lotion Cocoa (Var 94),327,40,2025-05-31
WH-GGN,BGT_SKU_095,Anti-Aging Cream (Var 95),308,0,2025-05-31
WH-GGN,BGT_SKU_096,Body Lotion Cocoa (Var 96),373,27,2025-05-31
WH-GGN,BGT_SKU_097,Charcoal Face Mask (Var 97),78,0,2025-05-31
WH-GGN,BGT_SKU_098,Hair Growth Shampoo (Var 98),0,0,2025-05-31
WH-GGN,BGT_SKU_099,Charcoal Face Mask (Var 99),100,0,2025-05-31
WH-GGN,BGT_SKU_100,Conditioner Argan Oil (Var 100),26,0,2025-05-31
WH-BLR,BGT_SKU_001,Styling Gel Strong Hold (Var 1),302,6,2025-05-31
WH-BLR,BGT_SKU_002,Night Repair Oil (Var 2),0,0,2025-05-31
WH-BLR,BGT_SKU_003,Hydrating Face Wash (Var 3),233,17,2025-05-31
WH-BLR,BGT_SKU_004,Deodorant Fresh (Var 4),396,0,2025-05-31
WH-BLR,BGT_SKU_005,Exfoliating Scrub (Var 5),0,0,2025-05-31
WH-BLR,BGT_SKU_006,Styling Gel Strong Hold (Var 6),0,0,2025-05-31
WH-BLR,BGT_SKU_007,Charcoal Face Mask (Var 7),78,0,2025-05-31
WH-BLR,BGT_SKU_008,Styling Gel Strong Hold (Var 8),0,0,2025-05-31
WH-BLR,BGT_SKU_009,Fragrance Eau De Parfum (Var 9),440,48,2025-05-31
WH-BLR,BGT_SKU_010,Shaving Foam Sensitive (Var 10),294,8,2025-05-31
WH-BLR,BGT_SKU_011,Sunscreen SPF 50 (Var 11),39,5,2025-05-31
WH-BLR,BGT_SKU_012,Styling Gel Strong Hold (Var 12),268,47,2025-05-31
WH-BLR,BGT_SKU_013,Body Lotion Cocoa (Var 13),363,0,2025-05-31
WH-BLR,BGT_SKU_014,Eye Cream Dark Circles (Var 14),474,0,2025-05-31
WH-BLR,BGT_SKU_015,Night Repair Oil (Var 15),0,0,2025-05-31
WH-BLR,BGT_SKU_016,Shaving Foam Sensitive (Var 16),424,0,2025-05-31
WH-BLR,BGT_SKU_017,Lip Balm Tinted (Var 17),433,0,2025-05-31
WH-BLR,BGT_SKU_018,Night Repair Oil (Var 18),126,25,2025-05-31
WH-BLR,BGT_SKU_019,Fragrance Eau De Parfum (Var 19),291,22,2025-05-31
WH-BLR,BGT_SKU_020,Sunscreen SPF 50 (Var 20),218,33,2025-05-31
WH-BLR,BGT_SKU_021,Shaving Foam Sensitive (Var 21),307,0,2025-05-31
WH-BLR,BGT_SKU_022,Exfoliating Scrub (Var 22),417,24,2025-05-31
WH-BLR,BGT_SKU_023,Exfoliating Scrub (Var 23),90,6,2025-05-31
WH-BLR,BGT_SKU_024,Night Repair Oil (Var 24),339,0,2025-05-31
WH-BLR,BGT_SKU_025,Night Repair Oil (Var 25),308,0,2025-05-31
WH-BLR,BGT_SKU_026,Deodorant Fresh (Var 26),252,0,2025-05-31
WH-BLR,BGT_SKU_027,Eye Cream Dark Circles (Var 27),214,0,2025-05-31
WH-BLR,BGT_SKU_028,Styling Gel Strong Hold (Var 28),281,0,2025-05-31
WH-BLR,BGT_SKU_029,Anti-Aging Cream (Var 29),333,42,2025-05-31
WH-BLR,BGT_SKU_030,Exfoliating Scrub (Var 30),185,0,2025-05-31
WH-BLR,BGT_SKU_031,Acne Spot Treatment (Var 31),487,20,2025-05-31
WH-BLR,BGT_SKU_032,Sheet Mask Brightening (Var 32),206,0,2025-05-31
WH-BLR,BGT_SKU_033,Anti-Aging Cream (Var 33),155,0,2025-05-31
WH-BLR,BGT_SKU_034,Lip Balm Tinted (Var 34),157,0,2025-05-31
WH-BLR,BGT_SKU_035,Lip Balm Tinted (Var 35),431,44,2025-05-31
WH-BLR,BGT_SKU_036,Conditioner Argan Oil (Var 36),159,0,2025-05-31
WH-BLR,BGT_SKU_037,Exfoliating Scrub (Var 37),132,20,2025-05-31
WH-BLR,BGT_SKU_038,Acne Spot Treatment (Var 38),97,0,2025-05-31
WH-BLR,BGT_SKU_039,Eye Cream Dark Circles (Var 39),363,0,2025-05-31
WH-BLR,BGT_SKU_040,Eye Cream Dark Circles (Var 40),73,0,2025-05-31
WH-BLR,BGT_SKU_041,Shaving Foam Sensitive (Var 41),62,0,2025-05-31
WH-BLR,BGT_SKU_042,Anti-Aging Cream (Var 42),349,18,2025-05-31
WH-BLR,BGT_SKU_043,Fragrance Eau De Parfum (Var 43),356,9,2025-05-31
WH-BLR,BGT_SKU_044,Shaving Foam Sensitive (Var 44),469,21,2025-05-31
WH-BLR,BGT_SKU_045,Acne Spot Treatment (Var 45),394,5,2025-05-31
WH-BLR,BGT_SKU_046,Hydrating Face Wash (Var 46),430,0,2025-05-31
WH-BLR,BGT_SKU_047,Shaving Foam Sensitive (Var 47),16,0,2025-05-31
WH-BLR,BGT_SKU_048,Eye Cream Dark Circles (Var 48),295,0,2025-05-31
WH-BLR,BGT_SKU_049,Night Repair Oil (Var 49),20,2,2025-05-31
WH-BLR,BGT_SKU_050,After Shave Balm (Var 50),67,7,2025-05-31
WH-BLR,BGT_SKU_051,After Shave Balm (Var 51),44,4,2025-05-31
WH-BLR,BGT_SKU_052,Exfoliating Scrub (Var 52),462,4,2025-05-31
WH-BLR,BGT_SKU_053,Charcoal Face Mask (Var 53),76,5,2025-05-31
WH-BLR,BGT_SKU_054,Conditioner Argan Oil (Var 54),488,5,2025-05-31
WH-BLR,BGT_SKU_055,Hydrating Face Wash (Var 55),129,25,2025-05-31
WH-BLR,BGT_SKU_056,Styling Gel Strong Hold (Var 56),347,0,2025-05-31
WH-BLR,BGT_SKU_057,Deodorant Fresh (Var 57),327,43,2025-05-31
WH-BLR,BGT_SKU_058,Vitamin C Serum (Var 58),432,46,2025-05-31
WH-BLR,BGT_SKU_059,Eye Cream Dark Circles (Var 59),0,0,2025-05-31
WH-BLR,BGT_SKU_060,Conditioner Argan Oil (Var 60),495,35,2025-05-31
WH-BLR,BGT_SKU_061,Vitamin C Serum (Var 61),442,0,2025-05-31
WH-BLR,BGT_SKU_062,Acne Spot Treatment (Var 62),291,0,2025-05-31
WH-BLR,BGT_SKU_063,Eye Cream Dark Circles (Var 63),224,0,2025-05-31
WH-BLR,BGT_SKU_064,Charcoal Face Mask (Var 64),160,2,2025-05-31
WH-BLR,BGT_SKU_065,Anti-Aging Cream (Var 65),99,14,2025-05-31
WH-BLR,BGT_SKU_066,Vitamin C Serum (Var 66),149,5,2025-05-31
WH-BLR,BGT_SKU_067,Shaving Foam Sensitive (Var 67),262,36,2025-05-31
WH-BLR,BGT_SKU_068,Beard Oil Premium (Var 68),291,0,2025-05-31
WH-BLR,BGT_SKU_069,Lip Balm Tinted (Var 69),441,0,2025-05-31
WH-BLR,BGT_SKU_070,After Shave Balm (Var 70),385,3,2025-05-31
WH-BLR,BGT_SKU_071,Acne Spot Treatment (Var 71),14,2,2025-05-31
WH-BLR,BGT_SKU_072,Conditioner Argan Oil (Var 72),252,16,2025-05-31
WH-BLR,BGT_SKU_073,Acne Spot Treatment (Var 73),79,0,2025-05-31
WH-BLR,BGT_SKU_074,Night Repair Oil (Var 74),325,10,2025-05-31
WH-BLR,BGT_SKU_075,Eye Cream Dark Circles (Var 75),408,24,2025-05-31
WH-BLR,BGT_SKU_076,Styling Gel Strong Hold (Var 76),334,0,2025-05-31
WH-BLR,BGT_SKU_077,Beard Oil Premium (Var 77),302,0,2025-05-31
WH-BLR,BGT_SKU_078,Vitamin C Serum (Var 78),459,0,2025-05-31
WH-BLR,BGT_SKU_079,Conditioner Argan Oil (Var 79),488,0,2025-05-31
WH-BLR,BGT_SKU_080,Acne Spot Treatment (Var 80),221,2,2025-05-31
WH-BLR,BGT_SKU_081,Deodorant Fresh (Var 81),397,0,2025-05-31
WH-BLR,BGT_SKU_082,Conditioner Argan Oil (Var 82),496,0,2025-05-31
WH-BLR,BGT_SKU_083,Conditioner Argan Oil (Var 83),155,27,2025-05-31
WH-BLR,BGT_SKU_084,Night Repair Oil (Var 84),309,18,2025-05-31
WH-BLR,BGT_SKU_085,Shaving Foam Sensitive (Var 85),416,0,2025-05-31
WH-BLR,BGT_SKU_086,Sunscreen SPF 50 (Var 86),155,0,2025-05-31
WH-BLR,BGT_SKU_087,After Shave Balm (Var 87),49,0,2025-05-31
WH-BLR,BGT_SKU_088,Body Lotion Cocoa (Var 88),81,12,2025-05-31
WH-BLR,BGT_SKU_089,Fragrance Eau De Parfum (Var 89),469,0,2025-05-31
WH-BLR,BGT_SKU_090,Conditioner Argan Oil (Var 90),0,0,2025-05-31
WH-BLR,BGT_SKU_091,Lip Balm Tinted (Var 91),445,0,2025-05-31
WH-BLR,BGT_SKU_092,Deodorant Fresh (Var 92),382,0,2025-05-31
WH-BLR,BGT_SKU_093,Acne Spot Treatment (Var 93),127,1,2025-05-31
WH-BLR,BGT_SKU_094,Body Lotion Cocoa (Var 94),0,0,2025-05-31
WH-BLR,BGT_SKU_095,Anti-Aging Cream (Var 95),11,1,2025-05-31
WH-BLR,BGT_SKU_096,Body Lotion Cocoa (Var 96),298,0,2025-05-31
WH-BLR,BGT_SKU_097,Charcoal Face Mask (Var 97),439,0,2025-05-31
WH-BLR,BGT_SKU_098,Hair Growth Shampoo (Var 98),140,0,2025-05-31
WH-BLR,BGT_SKU_099,Charcoal Face Mask (Var 99),380,2,2025-05-31
WH-BLR,BGT_SKU_100,Conditioner Argan Oil (Var 100),272,40,2025-05-31
WH-KOL,BGT_SKU_001,Styling Gel Strong Hold (Var 1),451,0,2025-05-31
WH-KOL,BGT_SKU_002,Night Repair Oil (Var 2),17,2,2025-05-31
WH-KOL,BGT_SKU_003,Hydrating Face Wash (Var 3),406,33,2025-05-31
WH-KOL,BGT_SKU_004,Deodorant Fresh (Var 4),174,0,2025-05-31
WH-KOL,BGT_SKU_005,Exfoliating Scrub (Var 5),140,9,2025-05-31
WH-KOL,BGT_SKU_006,Styling Gel Strong Hold (Var 6),237,37,2025-05-31
WH-KOL,BGT_SKU_007,Charcoal Face Mask (Var 7),369,40,2025-05-31
WH-KOL,BGT_SKU_008,Styling Gel Strong Hold (Var 8),283,0,2025-05-31
WH-KOL,BGT_SKU_009,Fragrance Eau De Parfum (Var 9),74,10,2025-05-31
WH-KOL,BGT_SKU_010,Shaving Foam Sensitive (Var 10),271,32,2025-05-31
WH-KOL,BGT_SKU_011,Sunscreen SPF 50 (Var 11),162,14,2025-05-31
WH-KOL,BGT_SKU_012,Styling Gel Strong Hold (Var 12),377,0,2025-05-31
WH-KOL,BGT_SKU_013,Body Lotion Cocoa (Var 13),484,44,2025-05-31
WH-KOL,BGT_SKU_014,Eye Cream Dark Circles (Var 14),193,0,2025-05-31
WH-KOL,BGT_SKU_015,Night Repair Oil (Var 15),332,0,2025-05-31
WH-KOL,BGT_SKU_016,Shaving Foam Sensitive (Var 16),0,0,2025-05-31
WH-KOL,BGT_SKU_017,Lip Balm Tinted (Var 17),44,0,2025-05-31
WH-KOL,BGT_SKU_018,Night Repair Oil (Var 18),126,8,2025-05-31
WH-KOL,BGT_SKU_019,Fragrance Eau De Parfum (Var 19),400,0,2025-05-31
WH-KOL,BGT_SKU_020,Sunscreen SPF 50 (Var 20),324,44,2025-05-31
WH-KOL,BGT_SKU_021,Shaving Foam Sensitive (Var 21),0,0,2025-05-31
WH-KOL,BGT_SKU_022,Exfoliating Scrub (Var 22),132,17,2025-05-31
WH-KOL,BGT_SKU_023,Exfoliating Scrub (Var 23),132,15,2025-05-31
WH-KOL,BGT_SKU_024,Night Repair Oil (Var 24),405,0,2025-05-31
WH-KOL,BGT_SKU_025,Night Repair Oil (Var 25),133,4,2025-05-31
WH-KOL,BGT_SKU_026,Deodorant Fresh (Var 26),205,35,2025-05-31
WH-KOL,BGT_SKU_027,Eye Cream Dark Circles (Var 27),305,34,2025-05-31
WH-KOL,BGT_SKU_028,Styling Gel Strong Hold (Var 28),480,47,2025-05-31
WH-KOL,BGT_SKU_029,Anti-Aging Cream (Var 29),335,0,2025-05-31
WH-KOL,BGT_SKU_030,Exfoliating Scrub (Var 30),403,0,2025-05-31
WH-KOL,BGT_SKU_031,Acne Spot Treatment (Var 31),329,42,2025-05-31
WH-KOL,BGT_SKU_032,Sheet Mask Brightening (Var 32),194,37,2025-05-31
WH-KOL,BGT_SKU_033,Anti-Aging Cream (Var 33),326,49,2025-05-31
WH-KOL,BGT_SKU_034,Lip Balm Tinted (Var 34),296,26,2025-05-31
WH-KOL,BGT_SKU_035,Lip Balm Tinted (Var 35),31,0,2025-05-31
WH-KOL,BGT_SKU_036,Conditioner Argan Oil (Var 36),0,0,2025-05-31
WH-KOL,BGT_SKU_037,Exfoliating Scrub (Var 37),296,44,2025-05-31
WH-KOL,BGT_SKU_038,Acne Spot Treatment (Var 38),288,25,2025-05-31
WH-KOL,BGT_SKU_039,Eye Cream Dark Circles (Var 39),0,0,2025-05-31
WH-KOL,BGT_SKU_040,Eye Cream Dark Circles (Var 40),322,27,2025-05-31
WH-KOL,BGT_SKU_041,Shaving Foam Sensitive (Var 41),128,0,2025-05-31
WH-KOL,BGT_SKU_042,Anti-Aging Cream (Var 42),147,0,2025-05-31
WH-KOL,BGT_SKU_043,Fragrance Eau De Parfum (Var 43),326,26,2025-05-31
WH-KOL,BGT_SKU_044,Shaving Foam Sensitive (Var 44),423,25,2025-05-31
WH-KOL,BGT_SKU_045,Acne Spot Treatment (Var 45),0,0,2025-05-31
WH-KOL,BGT_SKU_046,Hydrating Face Wash (Var 46),284,0,2025-05-31
WH-KOL,BGT_SKU_047,Shaving Foam Sensitive (Var 47),34,0,2025-05-31
WH-KOL,BGT_SKU_048,Eye Cream Dark Circles (Var 48),284,0,2025-05-31
WH-KOL,BGT_SKU_049,Night Repair Oil (Var 49),142,0,2025-05-31
WH-KOL,BGT_SKU_050,After Shave Balm (Var 50),337,0,2025-05-31
WH-KOL,BGT_SKU_051,After Shave Balm (Var 51),315,46,2025-05-31
WH-KOL,BGT_SKU_052,Exfoliating Scrub (Var 52),0,0,2025-05-31
WH-KOL,BGT_SKU_053,Charcoal Face Mask (Var 53),464,0,2025-05-31
WH-KOL,BGT_SKU_054,Conditioner Argan Oil (Var 54),15,0,2025-05-31
WH-KOL,BGT_SKU_055,Hydrating Face Wash (Var 55),71,12,2025-05-31
WH-KOL,BGT_SKU_056,Styling Gel Strong Hold (Var 56),458,0,2025-05-31
WH-KOL,BGT_SKU_057,Deodorant Fresh (Var 57),404,22,2025-05-31
WH-KOL,BGT_SKU_058,Vitamin C Serum (Var 58),236,9,2025-05-31
WH-KOL,BGT_SKU_059,Eye Cream Dark Circles (Var 59),0,0,2025-05-31
WH-KOL,BGT_SKU_060,Conditioner Argan Oil (Var 60),492,25,2025-05-31
WH-KOL,BGT_SKU_061,Vitamin C Serum (Var 61),287,0,2025-05-31
WH-KOL,BGT_SKU_062,Acne Spot Treatment (Var 62),243,0,2025-05-31
WH-KOL,BGT_SKU_063,Eye Cream Dark Circles (Var 63),134,0,2025-05-31
WH-KOL,BGT_SKU_064,Charcoal Face Mask (Var 64),32,6,2025-05-31
WH-KOL,BGT_SKU_065,Anti-Aging Cream (Var 65),296,38,2025-05-31
WH-KOL,BGT_SKU_066,Vitamin C Serum (Var 66),239,0,2025-05-31
WH-KOL,BGT_SKU_067,Shaving Foam Sensitive (Var 67),54,3,2025-05-31
WH-KOL,BGT_SKU_068,Beard Oil Premium (Var 68),276,50,2025-05-31
WH-KOL,BGT_SKU_069,Lip Balm Tinted (Var 69),348,0,2025-05-31
WH-KOL,BGT_SKU_070,After Shave Balm (Var 70),339,3,2025-05-31
WH-KOL,BGT_SKU_071,Acne Spot Treatment (Var 71),119,19,2025-05-31
WH-KOL,BGT_SKU_072,Conditioner Argan Oil (Var 72),423,0,2025-05-31
WH-KOL,BGT_SKU_073,Acne Spot Treatment (Var 73),233,8,2025-05-31
WH-KOL,BGT_SKU_074,Night Repair Oil (Var 74),185,25,2025-05-31
WH-KOL,BGT_SKU_075,Eye Cream Dark Circles (Var 75),207,14,2025-05-31
WH-KOL,BGT_SKU_076,Styling Gel Strong Hold (Var 76),181,0,2025-05-31
WH-KOL,BGT_SKU_077,Beard Oil Premium (Var 77),304,0,2025-05-31
WH-KOL,BGT_SKU_078,Vitamin C Serum (Var 78),321,0,2025-05-31
WH-KOL,BGT_SKU_079,Conditioner Argan Oil (Var 79),0,0,2025-05-31
WH-KOL,BGT_SKU_080,Acne Spot Treatment (Var 80),392,43,2025-05-31
WH-KOL,BGT_SKU_081,Deodorant Fresh (Var 81),168,0,2025-05-31
WH-KOL,BGT_SKU_082,Conditioner Argan Oil (Var 82),15,0,2025-05-31
WH-KOL,BGT_SKU_083,Conditioner Argan Oil (Var 83),207,0,2025-05-31
WH-KOL,BGT_SKU_084,Night Repair Oil (Var 84),200,9,2025-05-31
WH-KOL,BGT_SKU_085,Shaving Foam Sensitive (Var 85),128,2,2025-05-31
WH-KOL,BGT_SKU_086,Sunscreen SPF 50 (Var 86),440,0,2025-05-31
WH-KOL,BGT_SKU_087,After Shave Balm (Var 87),230,0,2025-05-31
WH-KOL,BGT_SKU_088,Body Lotion Cocoa (Var 88),321,18,2025-05-31
WH-KOL,BGT_SKU_089,Fragrance Eau De Parfum (Var 89),177,0,2025-05-31
WH-KOL,BGT_SKU_090,Conditioner Argan Oil (Var 90),492,0,2025-05-31
WH-KOL,BGT_SKU_091,Lip Balm Tinted (Var 91),352,41,2025-05-31
WH-KOL,BGT_SKU_092,Deodorant Fresh (Var 92),0,0,2025-05-31
WH-KOL,BGT_SKU_093,Acne Spot Treatment (Var 93),350,25,2025-05-31
WH-KOL,BGT_SKU_094,Body Lotion Cocoa (Var 94),0,0,2025-05-31
WH-KOL,BGT_SKU_095,Anti-Aging Cream (Var 95),40,8,2025-05-31
WH-KOL,BGT_SKU_096,Body Lotion Cocoa (Var 96),53,2,2025-05-31
WH-KOL,BGT_SKU_097,Charcoal Face Mask (Var 97),328,0,2025-05-31
WH-KOL,BGT_SKU_098,Hair Growth Shampoo (Var 98),414,0,2025-05-31
WH-KOL,BGT_SKU_099,Charcoal Face Mask (Var 99),383,30,2025-05-31
WH-KOL,BGT_SKU_100,Conditioner Argan Oil (Var 100),0,0,2025-05-31
WH-MUM,BGT_SKU_001,Styling Gel Strong Hold (Var 1),195,0,2025-06-01
WH-MUM,BGT_SKU_002,Night Repair Oil (Var 2),0,0,2025-06-01
WH-MUM,BGT_SKU_003,Hydrating Face Wash (Var 3),18,0,2025-06-01
WH-MUM,BGT_SKU_004,Deodorant Fresh (Var 4),380,50,2025-06-01
WH-MUM,BGT_SKU_005,Exfoliating Scrub (Var 5),253,0,2025-06-01
WH-MUM,BGT_SKU_006,Styling Gel Strong Hold (Var 6),415,30,2025-06-01
WH-MUM,BGT_SKU_007,Charcoal Face Mask (Var 7),452,38,2025-06-01
WH-MUM,BGT_SKU_008,Styling Gel Strong Hold (Var 8),267,0,2025-06-01
WH-MUM,BGT_SKU_009,Fragrance Eau De Parfum (Var 9),282,18,2025-06-01
WH-MUM,BGT_SKU_010,Shaving Foam Sensitive (Var 10),0,0,2025-06-01
WH-MUM,BGT_SKU_011,Sunscreen SPF 50 (Var 11),38,2,2025-06-01
WH-MUM,BGT_SKU_012,Styling Gel Strong Hold (Var 12),35,5,2025-06-01
WH-MUM,BGT_SKU_013,Body Lotion Cocoa (Var 13),317,0,2025-06-01
WH-MUM,BGT_SKU_014,Eye Cream Dark Circles (Var 14),113,18,2025-06-01
WH-MUM,BGT_SKU_015,Night Repair Oil (Var 15),0,0,2025-06-01
WH-MUM,BGT_SKU_016,Shaving Foam Sensitive (Var 16),275,30,2025-06-01
WH-MUM,BGT_SKU_017,Lip Balm Tinted (Var 17),128,2,2025-06-01
WH-MUM,BGT_SKU_018,Night Repair Oil (Var 18),0,0,2025-06-01
WH-MUM,BGT_SKU_019,Fragrance Eau De Parfum (Var 19),0,0,2025-06-01
WH-MUM,BGT_SKU_020,Sunscreen SPF 50 (Var 20),271,9,2025-06-01
WH-MUM,BGT_SKU_021,Shaving Foam Sensitive (Var 21),487,11,2025-06-01
WH-MUM,BGT_SKU_022,Exfoliating Scrub (Var 22),77,0,2025-06-01
WH-MUM,BGT_SKU_023,Exfoliating Scrub (Var 23),359,11,2025-06-01
WH-MUM,BGT_SKU_024,Night Repair Oil (Var 24),0,0,2025-06-01
WH-MUM,BGT_SKU_025,Night Repair Oil (Var 25),344,46,2025-06-01
WH-MUM,BGT_SKU_026,Deodorant Fresh (Var 26),247,0,2025-06-01
WH-MUM,BGT_SKU_027,Eye Cream Dark Circles (Var 27),0,0,2025-06-01
WH-MUM,BGT_SKU_028,Styling Gel Strong Hold (Var 28),490,0,2025-06-01
WH-MUM,BGT_SKU_029,Anti-Aging Cream (Var 29),498,0,2025-06-01
WH-MUM,BGT_SKU_030,Exfoliating Scrub (Var 30),477,0,2025-06-01
WH-MUM,BGT_SKU_031,Acne Spot Treatment (Var 31),244,13,2025-06-01
WH-MUM,BGT_SKU_032,Sheet Mask Brightening (Var 32),452,6,2025-06-01
WH-MUM,BGT_SKU_033,Anti-Aging Cream (Var 33),0,0,2025-06-01
WH-MUM,BGT_SKU_034,Lip Balm Tinted (Var 34),364,4,2025-06-01
WH-MUM,BGT_SKU_035,Lip Balm Tinted (Var 35),157,0,2025-06-01
WH-MUM,BGT_SKU_036,Conditioner Argan Oil (Var 36),0,0,2025-06-01
WH-MUM,BGT_SKU_037,Exfoliating Scrub (Var 37),417,0,2025-06-01
WH-MUM,BGT_SKU_038,Acne Spot Treatment (Var 38),158,13,2025-06-01
WH-MUM,BGT_SKU_039,Eye Cream Dark Circles (Var 39),478,0,2025-06-01
WH-MUM,BGT_SKU_040,Eye Cream Dark Circles (Var 40),20,1,2025-06-01
WH-MUM,BGT_SKU_041,Shaving Foam Sensitive (Var 41),85,12,2025-06-01
WH-MUM,BGT_SKU_042,Anti-Aging Cream (Var 42),477,0,2025-06-01
WH-MUM,BGT_SKU_043,Fragrance Eau De Parfum (Var 43),339,3,2025-06-01
WH-MUM,BGT_SKU_044,Shaving Foam Sensitive (Var 44),429,0,2025-06-01
WH-MUM,BGT_SKU_045,Acne Spot Treatment (Var 45),380,0,2025-06-01
WH-MUM,BGT_SKU_046,Hydrating Face Wash (Var 46),180,36,2025-06-01
WH-MUM,BGT_SKU_047,Shaving Foam Sensitive (Var 47),434,0,2025-06-01
WH-MUM,BGT_SKU_048,Eye Cream Dark Circles (Var 48),85,0,2025-06-01
WH-MUM,BGT_SKU_049,Night Repair Oil (Var 49),296,0,2025-06-01
WH-MUM,BGT_SKU_050,After Shave Balm (Var 50),0,0,2025-06-01
WH-MUM,BGT_SKU_051,After Shave Balm (Var 51),147,5,2025-06-01
WH-MUM,BGT_SKU_052,Exfoliating Scrub (Var 52),0,0,2025-06-01
WH-MUM,BGT_SKU_053,Charcoal Face Mask (Var 53),351,7,2025-06-01
WH-MUM,BGT_SKU_054,Conditioner Argan Oil (Var 54),342,34,2025-06-01
WH-MUM,BGT_SKU_055,Hydrating Face Wash (Var 55),64,7,2025-06-01
WH-MUM,BGT_SKU_056,Styling Gel Strong Hold (Var 56),253,0,2025-06-01
WH-MUM,BGT_SKU_057,Deodorant Fresh (Var 57),478,37,2025-06-01
WH-MUM,BGT_SKU_058,Vitamin C Serum (Var 58),128,10,2025-06-01
WH-MUM,BGT_SKU_059,Eye Cream Dark Circles (Var 59),389,49,2025-06-01
WH-MUM,BGT_SKU_060,Conditioner Argan Oil (Var 60),451,0,2025-06-01
WH-MUM,BGT_SKU_061,Vitamin C Serum (Var 61),306,0,2025-06-01
WH-MUM,BGT_SKU_062,Acne Spot Treatment (Var 62),158,0,2025-06-01
WH-MUM,BGT_SKU_063,Eye Cream Dark Circles (Var 63),266,0,2025-06-01
WH-MUM,BGT_SKU_064,Charcoal Face Mask (Var 64),231,7,2025-06-01
WH-MUM,BGT_SKU_065,Anti-Aging Cream (Var 65),35,0,2025-06-01
